lunges1.jpg,81.83384417439036,73.40612611225849,173.65611499627497,72.45820585414769,rlunges
lunges10.jpg,117.5955521323455,95.98834863447769,152.79839529395795,75.2435766938089,rlunges
lunges3.jpg,90.61074266538611,79.59183294951298,163.87066069691517,67.14301861040269,rlunges
lunges5.jpg,155.7272147069178,166.33061984832773,161.17821782068168,19.586795276102144,rlunges
lunges8.jpg,93.56389411903348,81.00972923966208,170.35838786668012,75.00100206452616,rlunges
lunges2.jpg,149.3092531068103,86.66818524638155,114.00316777655584,122.47689985302293,llunges
lunges4.jpg,160.4909103724703,74.48709649372317,113.14938274151044,94.12590040086063,llunges
lunges6.jpg,162.67121267242953,9.260727405821916,144.63934290830943,159.20965977472719,llunges
lunges7.jpg,175.36307566899126,73.21743014285241,88.28392941134216,78.77412477031633,llunges
lunges9.jpg,165.7642700069748,67.59272109309367,94.08405184797455,83.73972610911721,llunges
nonlunge10.jpg,162.25537397573044,96.60149648866471,141.8794652696186,127.20270693941177,nonlunges
nonlunge11.jpg,176.0292931936092,146.42821184794502,175.7708623629861,175.5217587549892,nonlunges
nonlunge14.jpg,164.1913436682088,179.17208532892803,166.3575098860688,153.01652528530715,nonlunges
nonlunge15.jpg,166.84128589786977,158.741377177712,162.6208196355584,174.6112329793056,nonlunges
nonlunge16.jpg,168.05058993727584,153.79209733725608,162.55770090043418,173.10523529294548,nonlunges
nonlunge19.jpg,144.45558582310406,148.46213614900432,172.3903587913563,131.1263413354479,nonlunges
nonlunge20.jpg,143.37250690102275,152.28756324179147,170.77154242709847,138.36458809609928,nonlunges
nonlunge22.jpg,155.35105352773047,175.0515541744343,153.0116738030515,161.90419203831286,nonlunges
nonlunge23.jpg,164.42792782892676,129.7512463581861,135.05488567470275,162.04491975315625,nonlunges
nonlunge25.jpg,173.9574119205189,179.71134711225787,179.5997129304868,149.30351504213036,nonlunges
nonlunge26.jpg,138.73994567625223,126.95858004901373,154.2377653395435,89.50081596186101,nonlunges
nonlunge27.jpg,174.08625675490467,176.64688025587614,178.64320114430907,145.14094377028803,nonlunges
nonlunge3.jpg,174.94977565894692,125.70527930126781,139.36726848190605,144.02074640614782,nonlunges
nonlunge30.jpg,167.4451679974485,155.82050168656676,163.1930899464792,178.7923051806804,nonlunges
nonlunge31.jpg,161.74831020512326,174.04075722791598,167.93349896092835,164.35670376710215,nonlunges
nonlunge32.jpg,163.54793899111567,169.77419218847203,165.28299026797373,150.7273402471765,nonlunges
nonlunge4.jpg,171.01340856985158,138.44367718823938,136.79015033578986,150.68209313253976,nonlunges
nonlunge6.jpg,151.06376592650702,160.25280605149186,159.32248170837377,174.8544503948313,nonlunges
nonlunge7.jpg,141.31878507052662,166.51277460759906,160.33883818425258,134.50609012251357,nonlunges
nonlunge9.jpg,175.7397730047944,151.52899759489057,173.45566786569623,179.28363549881067,nonlunges
nonlunge1.jpg,153.54479544914093,137.7293024252897,179.8529808850367,170.83750342254172,zero
nonlunge12.jpg,178.47188149822344,172.5421928080464,168.1735815134345,157.71436161687203,zero
nonlunge13.jpg,163.96365619538432,174.40791002369906,167.60148008529148,176.69496701504661,zero
nonlunge17.jpg,178.35779779556336,167.76026553250338,159.61128281930516,146.76715103715264,zero
nonlunge18.jpg,174.28268173707278,178.9565991104544,175.90199965871992,176.9529031618613,zero
nonlunge2.jpg,175.53742019222466,179.9606299814829,179.9193837045118,177.04538374666834,zero
nonlunge21.jpg,166.88816416044764,178.0856702719065,168.46889895407728,178.09216327352067,zero
nonlunge24.jpg,165.8760099933937,174.78929224445542,150.12596946660875,131.7908818484394,zero
nonlunge28.jpg,173.45852544264673,150.7875960765153,176.01004207061732,169.02659041114563,zero
nonlunge29.jpg,170.19985957959508,179.26393909366618,161.220491456086,174.3959563472302,zero
nonlunge5.jpg,172.21048056789647,176.94292604500848,176.23807330123486,174.59402790704792,zero
nonlunge8.jpg,160.1641196066785,140.79726865974143,163.71463957887482,179.8135461230271,zero
